0.00000000000,-0.00008841076,0.00032952670,0.00020159350,-0.00025438280,0.00005077502,0.00000250491,-0.00039362780,0.00043041620,0.00001373316
0.00048828120,-0.00009698193,0.00031780870,0.00017759940,-0.00025791450,0.00002899900,0.00002455491,-0.00032128740,0.00046524090,0.00001980983
0.00097656250,-0.00011742290,0.00030243390,0.00014407670,-0.00026131110,0.00000820341,0.00003808686,-0.00025577300,0.00049201520,0.00002306070
0.00146484400,-0.00014243950,0.00027808490,0.00011217410,-0.00025386910,-0.00001426816,0.00005696923,-0.00019948080,0.00051393020,0.00001219172
0.00195312500,-0.00016144890,0.00023486040,0.00008322175,-0.00025229770,-0.00004399591,0.00007312062,-0.00014969870,0.00051710610,0.00000435689
0.00244140600,-0.00018990550,0.00019164700,0.00005610172,-0.00023471970,-0.00007511692,0.00008484497,-0.00011361090,0.00051556610,0.00000523897
0.00292968800,-0.00021480750,0.00015395100,0.00002677664,-0.00021588350,-0.00011076210,0.00009296959,-0.00009271548,0.00049606050,-0.00000423961
0.00341796900,-0.00024693670,0.00011389910,-0.00000158155,-0.00019885950,-0.00014886750,0.00009848077,-0.00008250626,0.00046511040,-0.00000251958
0.00390625000,-0.00028915670,0.00007790910,-0.00003099977,-0.00017877400,-0.00018824880,0.00010486050,-0.00008276435,0.00042919130,0.00001292160
0.00439453100,-0.00031572240,0.00004557730,-0.00005687114,-0.00015935030,-0.00021809380,0.00011396420,-0.00009719257,0.00038293930,0.00003614683
0.00488281200,-0.00034532680,0.00001811278,-0.00008515506,-0.00014295540,-0.00023755650,0.00012075130,-0.00012264980,0.00033010450,0.00007073400
0.00537109400,-0.00038226800,-0.00000123534,-0.00010871080,-0.00013525080,-0.00025610240,0.00013175390,-0.00016533410,0.00027509830,0.00011348240
0.00585937500,-0.00040436850,-0.00000946522,-0.00012074090,-0.00012003240,-0.00026565740,0.00014531000,-0.00021645970,0.00021172300,0.00016100740
0.00634765600,-0.00041687410,-0.00001273617,-0.00012479930,-0.00011670500,-0.00026233890,0.00015484760,-0.00026954890,0.00013945320,0.00020554610
0.00683593800,-0.00042414620,-0.00000808971,-0.00011550480,-0.00011764380,-0.00024943600,0.00016178540,-0.00033321770,0.00006465637,0.00025834240
0.00732421900,-0.00042917620,0.00000036220,-0.00011038450,-0.00012272160,-0.00023916020,0.00016132000,-0.00039157170,-0.00000972927,0.00030476790
0.00781250000,-0.00042819720,0.00000312506,-0.00009746888,-0.00014161510,-0.00021986740,0.00015872230,-0.00045216780,-0.00008320383,0.00033618320
0.00830078100,-0.00042032870,0.00001636539,-0.00008855320,-0.00016103570,-0.00019815430,0.00014645070,-0.00052104010,-0.00015651190,0.00036504020
